Z_PK,Z_ENT,Z_OPT,ZUUIDHASH,ZEVENT,ZSOURCE,ZCATEGORYTYPE,ZINTEGERVALUE,ZCOMPATIBILITYVERSION,ZENDDAYOFWEEK,ZENDSECONDOFDAY,ZHASCUSTOMMETADATA,ZHASSTRUCTUREDMETADATA,ZSECONDSFROMGMT,ZSHOULDSYNC,ZSTARTDAYOFWEEK,ZSTARTSECONDOFDAY,ZVALUECLASS,ZVALUEINTEGER,ZVALUETYPECODE,ZSTRUCTUREDMETADATA,ZVALUE,Z9_VALUE,ZIDENTIFIERTYPE,ZQUANTITYTYPE,ZCREATIONDATE,ZLOCALCREATIONDATE,ZCONFIDENCE,ZENDDATE,ZSTARTDATE,ZVALUEDOUBLE,ZDOUBLEVALUE,ZUUID,ZSTREAMNAME,ZVALUESTRING,ZSTRING,ZMETADATA
22774,11,1,2027772247532864493,,,,,0,5,77349,0,1,7200,0,5,75252,2,1,-2475731913145812025,7963.0,,,,,743635749.08226,743635749.08226,1.0,743635749.0,743633652.0,1.0,,21D4F945-0C44-4FFB-A6C2-BF672849C42D,/bluetooth/isConnected,,,
22775,11,1,-5154567349371926072,,,,,0,5,77641,0,1,7200,0,5,76629,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743636041.287943,743636041.287943,1.0,743636041.0,743635029.0,1.5031132373507439e+19,,7306DF92-22FE-4ACB-98EA-431A2F6BFFE1,/app/usage,com.microsoft.VSCode,,
22776,11,1,1630594593586768313,,,,,0,5,77640,0,0,7200,0,5,75024,2,1,-2475731913145812025,,,,,,743636041.307576,743636041.307576,1.0,743636040.0,743633424.0,1.0,,4174632C-58D5-4E3D-A3F8-C3C4E2F1B6FB,/display/isBacklit,,,
22777,11,1,-3603439784662098486,,,,,0,5,78644,0,0,7200,0,5,77640,2,0,-2475731913145812025,,,,,,743637046.492013,743637046.492013,1.0,743637044.0,743636040.0,0.0,,265F0BB0-2EE8-4B94-BB2D-179E8524E3CF,/display/isBacklit,,,
22778,11,1,1958927437640756495,,,,,0,5,78691,0,1,7200,0,5,78646,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743637091.335225,743637091.335225,1.0,743637091.0,743637046.0,1.5031132373507439e+19,,EAAC9842-B17B-4620-B8D3-8677BF4E532F,/app/usage,com.microsoft.VSCode,,
22779,11,1,-15893208515808682,,,,,0,5,78693,0,1,7200,0,5,78691,1,3435207421084723711,6584185901589580638,2645.0,,,,,743637093.625584,743637093.625584,1.0,743637093.0,743637091.0,3.4352074210847237e+18,,A30B90F7-311E-471D-9C96-08990E776AC6,/app/usage,com.apple.systempreferences,,
22780,11,1,408216785580560362,,,,,0,5,78701,0,1,7200,0,5,78693,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743637101.283907,743637101.283907,1.0,743637101.0,743637093.0,1.5031132373507439e+19,,A4F7E5AD-C03F-4F6F-81B3-9E199B81FE91,/app/usage,com.microsoft.VSCode,,
22781,11,1,2822315259781896394,,,,,0,5,78727,0,1,7200,0,5,78701,1,3435207421084723711,6584185901589580638,2645.0,,,,,743637127.96826,743637127.96826,1.0,743637127.0,743637101.0,3.4352074210847237e+18,,0F3A23B1-705F-4DD2-B9DE-6E940A1E6C3A,/app/usage,com.apple.systempreferences,,
22782,11,1,6552835296235504109,,,,,0,5,78729,0,1,7200,0,5,78727,1,2961235614696431925,6584185901589580638,2645.0,,,,,743637129.174302,743637129.174302,1.0,743637129.0,743637127.0,2.961235614696432e+18,,AE666A40-7565-45A5-B697-BFFBD98A6617,/app/usage,com.apple.finder,,
22783,11,1,7237598315680454827,,,,,0,5,78745,0,1,7200,0,5,78729,1,4674431735322325019,6584185901589580638,2645.0,,,,,743637145.211607,743637145.211607,1.0,743637145.0,743637129.0,4.674431735322325e+18,,7C743784-2EF0-4A22-A890-DEFD99095292,/app/usage,com.googlecode.iterm2,,
22784,11,1,2954687437296043447,,,,,0,5,78748,0,1,7200,0,5,78745,1,8362759932630429498,6584185901589580638,2645.0,,,,,743637148.815479,743637148.815479,1.0,743637148.0,743637145.0,8.36275993263043e+18,,AF5E6DE7-9560-4EA5-9994-495AA0F2ABDC,/app/usage,com.spotify.client,,
22785,11,1,-932364242117356814,,,,,0,5,78799,0,1,7200,0,5,77349,2,0,-2475731913145812025,7858.0,,,,,743637199.571302,743637199.571302,1.0,743637199.0,743635749.0,0.0,,3D1D14A7-78E3-4220-A731-735F0483F35D,/bluetooth/isConnected,,,
22786,11,1,2951778658948582863,,,,,0,6,79804,0,1,7200,0,5,78748,1,2265061383570402976,6584185901589580638,2645.0,,,,,743638204.708368,743638204.708368,1.0,743638204.0,743637148.0,2.265061383570403e+18,,712D9F2B-B4F3-4A55-935F-61169A954142,/app/usage,com.brave.Browser,,
22787,11,1,-719906329106931031,,,,,0,6,79820,0,1,7200,0,6,79804,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743638220.355912,743638220.355912,1.0,743638220.0,743638204.0,1.5031132373507439e+19,,2EF98B2A-8680-45DE-B700-559DBA4D432B,/app/usage,com.microsoft.VSCode,,
22788,11,1,9096662848300186639,,,,,0,6,80491,0,1,7200,0,5,78799,2,1,-2475731913145812025,7963.0,,,,,743638891.723059,743638891.723059,1.0,743638891.0,743637199.0,1.0,,5294F988-FAE7-4C18-8B43-9DD03E1BD871,/bluetooth/isConnected,,,
22789,11,1,-7701173942045663390,,,,,0,6,80862,0,1,7200,0,6,79820,1,2265061383570402976,6584185901589580638,2645.0,,,,,743639262.697417,743639262.697417,1.0,743639262.0,743638220.0,2.265061383570403e+18,,64379D75-F7A0-4C47-BEE5-E1E5A0CEE5B7,/app/usage,com.brave.Browser,,
22790,11,1,-4001942463983570657,,,,,0,6,80860,0,0,7200,0,5,78644,2,1,-2475731913145812025,,,,,,743639262.732039,743639262.732039,1.0,743639260.0,743637044.0,1.0,,58CB3426-FAC5-4FEA-A2DE-06800E2F73D2,/display/isBacklit,,,
22791,11,1,1532229887629297150,,,,,0,6,20712,0,0,7200,0,6,80860,2,0,-2475731913145812025,,,,,,743665513.651749,743665513.651749,1.0,743665512.0,743639260.0,0.0,,8AD8197A-5A9C-41C6-A619-7985F435DD2E,/display/isBacklit,,,
22792,11,1,8950337826007333235,,,,,0,6,20720,0,1,7200,0,6,20713,1,2265061383570402976,6584185901589580638,2645.0,,,,,743665520.295282,743665520.295282,1.0,743665520.0,743665513.0,2.265061383570403e+18,,1D7C89F4-5ED2-447F-9E3D-07DF3F31DF87,/app/usage,com.brave.Browser,,
22793,11,1,8739798533769580785,,,,,0,6,20787,0,1,7200,0,6,20720,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743665587.600314,743665587.600314,1.0,743665587.0,743665520.0,1.5031132373507439e+19,,7F398CA3-F977-4306-8553-11953DF6A806,/app/usage,com.microsoft.VSCode,,
22794,11,1,-7703157412748326721,,,,,0,6,20802,0,1,7200,0,6,20787,1,2265061383570402976,6584185901589580638,2645.0,,,,,743665603.046712,743665603.046712,1.0,743665602.0,743665587.0,2.265061383570403e+18,,29AE7811-7591-4470-9A03-2690438EDA7B,/app/usage,com.brave.Browser,,
22795,11,2,-4751764819268850381,,,,,0,6,20804,0,0,7200,0,6,20712,2,1,-2475731913145812025,,,,,,743665604.346364,743665604.346364,1.0,743665604.0,743665512.0,1.0,,C0688922-75DB-44B8-B8F9-D9D4C401502D,/display/isBacklit,,,
22796,11,1,4520466793148940918,,,,,0,6,20803,0,1,7200,0,6,20802,1,2961235614696431925,6584185901589580638,2645.0,,,,,743665604.328774,743665604.328774,1.0,743665603.0,743665602.0,2.961235614696432e+18,,D8471085-83A2-4D07-A65F-7BA8E87A7BB8,/app/usage,com.apple.finder,,
22798,11,1,-3500496895898082883,,,,,0,7,75326,0,1,7200,0,7,75176,1,2265061383570402976,6584185901589580638,2645.0,,,,,743806526.82101,743806526.82101,1.0,743806526.0,743806376.0,2.265061383570403e+18,,9A8185B4-7DA9-4A4C-8695-112043A3E71F,/app/usage,com.brave.Browser,,
22799,11,1,7445726272508313819,,,,,0,7,75357,0,1,7200,0,7,75326,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743806558.099213,743806558.099213,1.0,743806557.0,743806526.0,1.5031132373507439e+19,,07A446EC-AEDF-4AE5-984D-1448A0AC8474,/app/usage,com.microsoft.VSCode,,
22800,11,1,3031988408533313514,,,,,0,7,75391,0,1,7200,0,7,75357,1,2961235614696431925,6584185901589580638,2645.0,,,,,743806591.841579,743806591.841579,1.0,743806591.0,743806557.0,2.961235614696432e+18,,086B732A-8D97-4D7C-B98F-FD7E9F944B4B,/app/usage,com.apple.finder,,
22801,11,1,-2404299054170989450,,,,,0,7,75467,0,1,7200,0,7,75391,1,4674431735322325019,6584185901589580638,2645.0,,,,,743806667.13413,743806667.13413,1.0,743806667.0,743806591.0,4.674431735322325e+18,,ACC147F4-0AD0-4CCA-B857-0F32228D64E1,/app/usage,com.googlecode.iterm2,,
22802,11,1,-8584110641916339872,,,,,0,7,75512,0,1,7200,0,7,75484,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743806712.516065,743806712.516065,1.0,743806712.0,743806684.0,1.5031132373507439e+19,,E4DEA0B2-659F-4F6B-BEFD-92F53DA1539D,/app/usage,com.microsoft.VSCode,,
22803,11,1,2766711124793939573,,,,,0,7,75517,0,1,7200,0,7,75512,1,4674431735322325019,6584185901589580638,2645.0,,,,,743806717.908996,743806717.908996,1.0,743806717.0,743806712.0,4.674431735322325e+18,,504754E7-09A9-4DEF-B38A-D0BDD045F06A,/app/usage,com.googlecode.iterm2,,
22804,11,1,-1546182013245674308,,,,,0,7,75658,0,1,7200,0,7,75570,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743806858.348212,743806858.348212,1.0,743806858.0,743806770.0,1.5031132373507439e+19,,9FB15F22-6126-4C74-81CA-E120207E8AAE,/app/usage,com.microsoft.VSCode,,
22805,11,1,-5251515528628891615,,,,,0,7,75665,0,1,7200,0,7,75658,1,4674431735322325019,6584185901589580638,2645.0,,,,,743806865.714903,743806865.714903,1.0,743806865.0,743806858.0,4.674431735322325e+18,,CCB913CD-6C33-4C78-B816-4407DE19E853,/app/usage,com.googlecode.iterm2,,
22806,11,1,-4685785061919425986,,,,,0,7,75678,0,1,7200,0,7,75665,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743806878.08584,743806878.08584,1.0,743806878.0,743806865.0,1.5031132373507439e+19,,ED048A2F-BAD3-42DD-8B47-A9CB7B8EB21A,/app/usage,com.microsoft.VSCode,,
22807,11,1,-6220927338180724226,,,,,0,7,75689,0,1,7200,0,7,75678,1,4674431735322325019,6584185901589580638,2645.0,,,,,743806889.546202,743806889.546202,1.0,743806889.0,743806878.0,4.674431735322325e+18,,C593B6D9-C991-48E5-81B4-2C3B9D11F6E8,/app/usage,com.googlecode.iterm2,,
22808,11,1,-7094747275607655663,,,,,0,7,75732,0,1,7200,0,7,75689,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743806932.147254,743806932.147254,1.0,743806932.0,743806889.0,1.5031132373507439e+19,,4AB38302-1F5D-478D-87C6-97F2F487437D,/app/usage,com.microsoft.VSCode,,
22809,11,1,-9054582993157378114,,,,,0,7,75754,0,1,7200,0,7,75732,1,4674431735322325019,6584185901589580638,2645.0,,,,,743806954.426885,743806954.426885,1.0,743806954.0,743806932.0,4.674431735322325e+18,,17764385-1C20-427E-819E-E36B5161BBD9,/app/usage,com.googlecode.iterm2,,
22810,11,1,-835675294862915673,,,,,0,7,75755,0,1,7200,0,7,75754,1,2961235614696431925,6584185901589580638,2645.0,,,,,743806955.547954,743806955.547954,1.0,743806955.0,743806954.0,2.961235614696432e+18,,F7205CAA-CCDF-4930-BDF8-449E64B9320B,/app/usage,com.apple.finder,,
22811,11,1,1398469841844520411,,,,,0,7,75764,0,1,7200,0,7,75755,1,4674431735322325019,6584185901589580638,2645.0,,,,,743806964.727079,743806964.727079,1.0,743806964.0,743806955.0,4.674431735322325e+18,,EE856C50-B6E4-4AC6-920C-1483A2E5FCD7,/app/usage,com.googlecode.iterm2,,
22812,11,1,580417205035556726,,,,,0,7,75769,0,1,7200,0,7,75764,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743806969.24704,743806969.24704,1.0,743806969.0,743806964.0,1.5031132373507439e+19,,63B5B79A-F381-412B-AF84-97ACE77367A5,/app/usage,com.microsoft.VSCode,,
22813,11,1,-7206917045797639044,,,,,0,7,75771,0,1,7200,0,7,75769,1,4674431735322325019,6584185901589580638,2645.0,,,,,743806971.470051,743806971.470051,1.0,743806971.0,743806969.0,4.674431735322325e+18,,55243146-7AE9-4969-804B-B18A78802467,/app/usage,com.googlecode.iterm2,,
22814,11,1,-3828176182064483721,,,,,0,7,75799,0,1,7200,0,7,75771,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743806999.213798,743806999.213798,1.0,743806999.0,743806971.0,1.5031132373507439e+19,,B28A9EEF-5059-4318-89E5-D4566F55870C,/app/usage,com.microsoft.VSCode,,
22815,11,1,-7558255095519666688,,,,,0,7,75811,0,1,7200,0,7,75799,1,4674431735322325019,6584185901589580638,2645.0,,,,,743807011.476086,743807011.476086,1.0,743807011.0,743806999.0,4.674431735322325e+18,,75AB13C5-5733-4F65-8FC8-E75717D455B9,/app/usage,com.googlecode.iterm2,,
22816,11,1,-591125394028463342,,,,,0,7,75880,0,1,7200,0,7,75811,1,2265061383570402976,6584185901589580638,2645.0,,,,,743807080.95795,743807080.95795,1.0,743807080.0,743807011.0,2.265061383570403e+18,,61EB38D1-63BD-4787-9B91-16BC8A135952,/app/usage,com.brave.Browser,,
22817,11,1,8430954561646320897,,,,,0,7,75886,0,1,7200,0,7,75880,1,4674431735322325019,6584185901589580638,2645.0,,,,,743807086.115894,743807086.115894,1.0,743807086.0,743807080.0,4.674431735322325e+18,,C1A02F32-F553-460A-AA34-2B939242DD4C,/app/usage,com.googlecode.iterm2,,
22818,11,1,-370204910312271104,,,,,0,7,75940,0,1,7200,0,7,75886,1,2265061383570402976,6584185901589580638,2645.0,,,,,743807140.794218,743807140.794218,1.0,743807140.0,743807086.0,2.265061383570403e+18,,22423213-DD9D-42D7-A9DA-EE4659755C91,/app/usage,com.brave.Browser,,
22819,11,1,-3068365812315893610,,,,,0,7,75990,0,1,7200,0,7,75940,1,4674431735322325019,6584185901589580638,2645.0,,,,,743807190.381249,743807190.381249,1.0,743807190.0,743807140.0,4.674431735322325e+18,,8B9DCD05-45F9-4A3E-97C5-1F7299BB849C,/app/usage,com.googlecode.iterm2,,
22820,11,1,213635156657471200,,,,,0,7,76039,0,1,7200,0,7,75990,1,2265061383570402976,6584185901589580638,2645.0,,,,,743807239.907286,743807239.907286,1.0,743807239.0,743807190.0,2.265061383570403e+18,,3B38E09C-1A77-45C5-A967-52D40483427D,/app/usage,com.brave.Browser,,
22821,11,1,-1007324184934659619,,,,,0,7,76057,0,1,7200,0,7,76039,1,4674431735322325019,6584185901589580638,2645.0,,,,,743807257.606992,743807257.606992,1.0,743807257.0,743807239.0,4.674431735322325e+18,,325D40ED-A88A-4358-8920-AA925F5CA5B9,/app/usage,com.googlecode.iterm2,,
22822,11,1,-4421627572826413741,,,,,0,7,76119,0,1,7200,0,7,76057,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743807319.659748,743807319.659748,1.0,743807319.0,743807257.0,1.5031132373507439e+19,,A148A7DA-B298-478B-AE3D-B2C59F4120B5,/app/usage,com.microsoft.VSCode,,
22823,11,1,-5298816886291585970,,,,,0,7,76226,0,1,7200,0,7,76119,1,2265061383570402976,6584185901589580638,2645.0,,,,,743807426.911315,743807426.911315,1.0,743807426.0,743807319.0,2.265061383570403e+18,,3A8AAC1A-B835-4BB1-8DDE-4FB1E1C59FED,/app/usage,com.brave.Browser,,
22824,11,1,7139915202646071364,,,,,0,7,76238,0,1,7200,0,7,76226,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743807438.567031,743807438.567031,1.0,743807438.0,743807426.0,1.5031132373507439e+19,,576201F5-2F69-46C3-93ED-199F9F80BC74,/app/usage,com.microsoft.VSCode,,
22825,11,1,-8551507600255901491,,425.0,,,0,7,76266,0,1,7200,0,7,76266,1,-6235543431298324028,-635635896434291546,16778.0,,,,,743807467.136099,743807467.136099,1.0,743807466.0,743807466.0,1.2211200642411227e+19,,79B7B212-3EAA-4880-BD27-2E11C7CB1645,/discoverability/signals,com.apple.spotlight.invoked,,
22826,11,1,7668341750830986034,,,,,0,7,76663,0,1,7200,0,7,76267,1,2265061383570402976,6584185901589580638,2645.0,,,,,743807863.077204,743807863.077204,1.0,743807863.0,743807467.0,2.265061383570403e+18,,18519FA4-E967-439B-B4E5-A2CF1F507A91,/app/usage,com.brave.Browser,,
22827,11,1,-2789185694389499120,,,,,0,7,76660,0,0,7200,0,7,75168,2,1,-2475731913145812025,,,,,,743807863.117698,743807863.117698,1.0,743807860.0,743806368.0,1.0,,94B9BD55-C962-45EF-98F3-40762B47B06F,/display/isBacklit,,,
22828,11,1,-6630167835605302733,,,,,0,7,78624,0,0,7200,0,7,76660,2,0,-2475731913145812025,,,,,,743809827.67414,743809827.67414,1.0,743809824.0,743807860.0,0.0,,F746B68A-9177-44A2-B28A-938B96A9819B,/display/isBacklit,,,
22829,11,1,-261826924224777593,,,,,0,7,78648,0,1,7200,0,7,78627,1,2265061383570402976,6584185901589580638,2645.0,,,,,743809848.97071,743809848.97071,1.0,743809848.0,743809827.0,2.265061383570403e+18,,3EC2FBE8-166B-4318-816C-2B0EB2F687C1,/app/usage,com.brave.Browser,,
22830,11,1,-1979420898331794344,,,,,0,7,78653,0,1,7200,0,7,78648,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743809853.238551,743809853.238551,1.0,743809853.0,743809848.0,1.5031132373507439e+19,,45629054-3E56-4951-B38E-4C16D7055F9C,/app/usage,com.microsoft.VSCode,,
22831,11,1,-8119031261340271069,,,,,0,7,78686,0,1,7200,0,7,78653,1,2265061383570402976,6584185901589580638,2645.0,,,,,743809886.586646,743809886.586646,1.0,743809886.0,743809853.0,2.265061383570403e+18,,2185692E-816F-4C08-A444-95B96449D8CE,/app/usage,com.brave.Browser,,
22832,11,1,1280868721538001149,,,,,0,7,78684,0,0,7200,0,7,78624,2,1,-2475731913145812025,,,,,,743809886.609333,743809886.609333,1.0,743809884.0,743809824.0,1.0,,FE5CDE87-E1A8-4E0F-8238-1E0B460D546B,/display/isBacklit,,,
22833,11,1,-5295263696124099882,,,,,0,1,32444,0,0,7200,0,7,78684,2,0,-2475731913145812025,,,,,,743850045.507588,743850045.507588,1.0,743850044.0,743809884.0,0.0,,9B2334EE-4AF8-4999-A86A-EF9EAFDA67DE,/display/isBacklit,,,
22834,11,1,5456245989369506236,,,,,0,1,32444,0,0,7200,0,1,32444,2,1,-2475731913145812025,,,,,,743850045.542919,743850045.542919,1.0,743850044.0,743850044.0,1.0,,0CA1614E-5C63-4E3F-A464-DB1719AD5245,/display/isBacklit,,,
22835,11,1,-3209026527447526640,,,,,0,1,32444,0,0,7200,0,1,32444,2,0,-2475731913145812025,,,,,,743850045.565056,743850045.565056,1.0,743850044.0,743850044.0,0.0,,77DE8A9C-D771-4752-A50B-F36A4494CC22,/display/isBacklit,,,
22836,11,1,7903861919669706482,,,,,0,1,32444,0,0,7200,0,1,32444,2,1,-2475731913145812025,,,,,,743850045.58545,743850045.58545,1.0,743850044.0,743850044.0,1.0,,A2164849-EA62-42B9-93B7-0964891A0C28,/display/isBacklit,,,
22837,11,1,-7332764739373446760,,,,,0,1,32444,0,0,7200,0,1,32444,2,0,-2475731913145812025,,,,,,743850045.610105,743850045.610105,1.0,743850044.0,743850044.0,0.0,,F00B051F-C095-4997-9117-DCBCE51C9BF1,/display/isBacklit,,,
22838,11,1,8664902047148059165,,,,,0,1,32444,0,0,7200,0,1,32444,2,1,-2475731913145812025,,,,,,743850045.613957,743850045.613957,1.0,743850044.0,743850044.0,1.0,,64BC312A-E696-40A7-93C3-DBBEA2F4DBBE,/display/isBacklit,,,
22839,11,1,5407190549061338335,,,,,0,1,44760,0,0,7200,0,1,32444,2,0,-2475731913145812025,,,,,,743862363.886584,743862363.886584,1.0,743862360.0,743850044.0,0.0,,8F615922-7633-4F95-A4CD-1FC7607E8446,/display/isBacklit,,,
22840,11,1,5248603764038379196,,,,,0,1,44766,0,1,7200,0,7,76366,2,0,-2475731913145812025,7858.0,,,,,743862366.045625,743862366.045625,1.0,743862366.0,743807566.0,0.0,,34A9E331-B2A9-469B-A27B-14CC6A21445F,/bluetooth/isConnected,,,
22841,11,1,4574394826980752110,,,,,0,1,44810,0,1,7200,0,1,44797,1,2265061383570402976,6584185901589580638,2645.0,,,,,743862410.216425,743862410.216425,1.0,743862410.0,743862397.0,2.265061383570403e+18,,5847E198-B160-462D-8FEC-86F340697CBB,/app/usage,com.brave.Browser,,
22842,11,1,-1958454048582310672,,,,,0,1,44814,0,1,7200,0,1,44810,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743862414.086258,743862414.086258,1.0,743862414.0,743862410.0,1.5031132373507439e+19,,9015518C-CA13-4B1C-B99C-33A13C10CE35,/app/usage,com.microsoft.VSCode,,
22843,11,1,6315224841551508240,,426.0,,,0,1,44979,0,1,7200,0,1,44979,1,2236308892753624024,-635635896434291546,16778.0,,,,,743862579.980639,743862579.980639,1.0,743862579.0,743862579.0,2.236308892753624e+18,,A8D918C7-648B-4E6D-80BB-E65668E30709,/discoverability/signals,com.apple.controlcenter.presented,,
22844,11,1,1342061217700957116,,,,,0,1,44995,0,1,7200,0,1,44814,1,2265061383570402976,6584185901589580638,2645.0,,,,,743862595.634672,743862595.634672,1.0,743862595.0,743862414.0,2.265061383570403e+18,,894AF16C-4022-40D3-A657-D7DC27AF1894,/app/usage,com.brave.Browser,,
22845,11,1,6485824020738255510,,,,,0,1,44997,0,1,7200,0,1,44995,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743862597.495351,743862597.495351,1.0,743862597.0,743862595.0,1.5031132373507439e+19,,C8C5F585-316B-4DA6-A36B-B3CE52518EAD,/app/usage,com.microsoft.VSCode,,
22846,11,1,-7637969737111383059,,,,,0,1,44999,0,1,7200,0,1,44997,1,2265061383570402976,6584185901589580638,2645.0,,,,,743862599.25528,743862599.25528,1.0,743862599.0,743862597.0,2.265061383570403e+18,,CAE363B5-F344-409B-83C8-6BD7DD71347B,/app/usage,com.brave.Browser,,
22847,11,1,4990706074989623038,,,,,0,1,45002,0,1,7200,0,1,44999,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743862602.288199,743862602.288199,1.0,743862602.0,743862599.0,1.5031132373507439e+19,,E35DBF6A-8987-42A3-B892-2D5B8176B7B9,/app/usage,com.microsoft.VSCode,,
22848,11,1,7564003813982612186,,,,,0,1,45010,0,1,7200,0,1,45002,1,2265061383570402976,6584185901589580638,2645.0,,,,,743862610.438178,743862610.438178,1.0,743862610.0,743862602.0,2.265061383570403e+18,,89EB804A-43DE-466A-8D4E-0ACAB743CA77,/app/usage,com.brave.Browser,,
22849,11,1,-2085176919336715539,,,,,0,1,45022,0,1,7200,0,1,45010,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743862622.188256,743862622.188256,1.0,743862622.0,743862610.0,1.5031132373507439e+19,,DEB638EC-3F92-409A-B1CE-1DC874519370,/app/usage,com.microsoft.VSCode,,
22850,11,1,-5247949026771942112,,,,,0,1,45037,0,1,7200,0,1,45022,1,2265061383570402976,6584185901589580638,2645.0,,,,,743862637.670414,743862637.670414,1.0,743862637.0,743862622.0,2.265061383570403e+18,,CD6D8162-A5F0-4D2D-8102-A0CD5CF49E27,/app/usage,com.brave.Browser,,
22851,11,1,-2858240543973740408,,,,,0,1,45039,0,1,7200,0,1,45037,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743862639.975498,743862639.975498,1.0,743862639.0,743862637.0,1.5031132373507439e+19,,502D8CC4-0A9D-435A-822C-2EC5E031DD45,/app/usage,com.microsoft.VSCode,,
22852,11,1,1897032706909173772,,,,,0,1,45087,0,1,7200,0,1,44766,2,1,-2475731913145812025,7963.0,,,,,743862687.377282,743862687.377282,1.0,743862687.0,743862366.0,1.0,,FE9527EC-E30B-4173-84D9-D0E99ED58ADB,/bluetooth/isConnected,,,
22853,11,1,3556867798005575663,,,,,0,1,45118,0,1,7200,0,1,45039,1,2265061383570402976,6584185901589580638,2645.0,,,,,743862718.500077,743862718.500077,1.0,743862718.0,743862639.0,2.265061383570403e+18,,9115DD6C-97C3-447A-AD51-23432BA405EF,/app/usage,com.brave.Browser,,
22854,11,1,2358805420086813629,,,,,0,1,45116,0,0,7200,0,1,44760,2,1,-2475731913145812025,,,,,,743862718.535712,743862718.535712,1.0,743862716.0,743862360.0,1.0,,0095FA26-17D4-4110-AC95-E14D1FF76D40,/display/isBacklit,,,
22855,11,1,-36860483464676183,,,,,0,1,59092,0,0,7200,0,1,45116,2,0,-2475731913145812025,,,,,,743876693.146852,743876693.146852,1.0,743876692.0,743862716.0,0.0,,70701AC4-63F4-4E06-AADC-9463BF4D02EB,/display/isBacklit,,,
22856,11,1,-6940385330122972774,,,,,0,1,59095,0,1,7200,0,1,45087,2,0,-2475731913145812025,7858.0,,,,,743876695.997497,743876695.997497,1.0,743876695.0,743862687.0,0.0,,4A43F8C2-01E9-4B01-92BA-19E8EAC13452,/bluetooth/isConnected,,,
22857,11,1,-665466363280320193,,,,,0,1,59124,0,0,7200,0,1,59092,2,1,-2475731913145812025,,,,,,743876724.277945,743876724.277945,1.0,743876724.0,743876692.0,1.0,,DBBED378-7E61-4F5E-8E38-FF2231D7D7B9,/display/isBacklit,,,
22858,11,1,2015118895313300029,,,,,0,1,59172,0,0,7200,0,1,59124,2,0,-2475731913145812025,,,,,,743876775.847029,743876775.847029,1.0,743876772.0,743876724.0,0.0,,86AD8AD2-FBD8-45D9-856A-0EFB7FE7B4F3,/display/isBacklit,,,
